"Accession"	"Description"	"Peptides.used.for.quantitation"	"Confidence.score"	"rawInt_Neil.left.2"	"rawInt_Neil.left.3"	"rawInt_Neil.right.2"	"rawInt_Neil.right.3"	"rawInt_Neil.mouse2.1"	"rawInt_Neil.mix.1"	"rawInt_Neil.mouse1.1"	"rawInt_Neil.mouse3.1"	"rawInt_Neil.liver.2"	"rawInt_Neil.liver.3"	"normInt_Neil.left.2"	"normInt_Neil.left.3"	"normInt_Neil.right.2"	"normInt_Neil.right.3"	"normInt_Neil.mouse2.1"	"normInt_Neil.mix.1"	"normInt_Neil.mouse1.1"	"normInt_Neil.mouse3.1"	"normInt_Neil.liver.2"	"normInt_Neil.liver.3"	"medianNormInt_Condition1"	"medianNormInt_Condition2"	"medianNormInt_Condition3"	"medianNormInt_Condition4"	"medianNormInt_Condition5"	"specCountSum_Condition1"	"specCountSum_Condition2"	"specCountSum_Condition3"	"specCountSum_Condition4"	"specCountSum_Condition5"	"medianRatio_Condition2_vs_Condition1"	"medianRatio_Condition3_vs_Condition1"	"medianRatio_Condition4_vs_Condition1"	"medianRatio_Condition5_vs_Condition1"	"qvalue_Condition2_vs_Condition1"	"qvalue_Condition3_vs_Condition1"	"qvalue_Condition4_vs_Condition1"	"qvalue_Condition5_vs_Condition1"	"cv_Condition1"	"cv_Condition2"	"cv_Condition3"	"cv_Condition4"	"cv_Condition5"
"sp|Q64291|K1C12_MOUSE"	"Keratin, type I cytoskeletal 12 OS=Mus musculus GN=Krt12 PE=1 SV=2"	2	65.03	160625.6364	62636.30983	81802.01577	30668.58401	27841.45026	14474.62005	280110.7564	414078.5291	30611.05389	27754.4944	160625.6364	169460.494880464	133224.387492796	146130.922501883	33095.1437140561	13212.0880236674	98651.4452548705	110651.402111198	22727.4136409873	21639.6783035419	165043.065640232	139677.65499734	23153.6158688618	104651.423683034	22183.5459722646	3	0	0	0	0	0.846310352122367	0.14028832886159	0.634085553834524	0.134410651463669	0.616292815169421	0.0682351156093795	0.0551416867100069	0.00401390013671792	3.7851868045019	6.53382849727918	60.7224529810548	8.10810839301621	3.4671870502826
"sp|P05533|LY6A_MOUSE"	"Lymphocyte antigen 6A-2/6E-1 OS=Mus musculus GN=Ly6a PE=1 SV=1"	2	157.97	778078.5692	304817.8685	360486.8522	102658.0079	1468188.623	1695603.027	4815485.849	5221926.198	236439.4979	211431.1151	778078.5692	824674.808982408	587096.046857612	489149.071627864	1745236.43789263	1547706.01014297	1695952.86062434	1395419.98660441	175546.333332748	164849.024024129	801376.689091204	538122.559242738	1646471.2240178	1545686.42361438	170197.678678438	4	3	8	7	0	0.671497644700636	2.05455342840702	1.92878885130444	0.212381619025442	0.454963680015008	0.0848385802226952	0.0465505370169394	0.00482707891837391	4.11148933784184	12.8704826051391	8.48330070486266	13.748508749404	4.44432615727135
"tr|E1WAM8|E1WAM8_SALTS"	"Possible lipoprotein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_2963"	2	189.37	951913.7202	333193.9999	646700.2074	155373.3998	105599.2324	316498.8173	3186357.078	4081490.118	867664.2287	1073254.631	951913.7202	901445.507685573	1053228.80140963	740329.525406998	125525.852271893	288892.573284107	1122194.4308126	1090668.97344641	644204.015255912	836797.263099364	926679.613942787	896779.163408316	207209.212778	1106431.70212951	740500.639177638	13	9	6	12	10	0.967733777581173	0.223603939981346	1.19397436339613	0.799090244390934	0.915163718385248	0.075758478573656	0.179922490465929	0.256923574454665	3.85099820546156	24.6719826817703	55.7493147622307	2.01475288901575	18.3908000014808
"tr|E1WB27|E1WB27_SALTS"	"Type II restriction enzyme OS=Salmonella typhimurium (strain SL1344) GN=SL1344_4424"	2	55.79	228240.4913	78482.91621	131220.9914	7666.976748	22911.48969	268840.3991	1052851.333	1517831.794	860660.5878	892084.6296	228240.4913	212332.971988694	213709.112677804	36531.9241547119	27234.8974968111	245391.10560122	370800.846685968	405599.914924579	639004.107918542	695542.283201469	220286.731644347	125120.518416258	136313.001549015	388200.380805274	667273.195560005	0	0	1	2	6	0.567989354067248	0.618798057111731	1.76225039932057	3.02911206035467	0.671161510386476	0.485311342668753	0.0401323881078309	0.00738574603132063	5.10621529173191	100.130013096211	113.165825970828	6.33864837521585	5.99132820027623
"sp|P50637|TSPO_MOUSE"	"Translocator protein OS=Mus musculus GN=Tspo PE=2 SV=1"	2	106.22	20412.6083	16995.3442	6460.455421	7253.639217	22454.20223	75101.73056	228231.937	194126.5481	42362.8632	36029.17683	20412.6083	45980.3498420083	10521.6260050023	34562.4365940868	26691.319699462	68551.0687991063	80380.3849867743	51875.1232549041	31452.635326531	28091.2988327623	33196.4790710041	22542.0312995445	47621.1942492842	66127.7541208392	29771.9670796467	3	1	7	4	3	0.679048860914715	1.43452545516731	1.99201107983164	0.896841108238233	0.756728177862491	0.690944642624737	0.247907794709653	0.954946464887763	54.4609667347838	75.4121044677394	62.1557542051161	30.4807930317278	7.98342891564793
"sp|Q8BWT5|DIP2A_MOUSE"	"Disco-interacting protein 2 homolog A OS=Mus musculus GN=Dip2a PE=2 SV=2"	1	35.36	62273.34861	15849.94349	21746.99068	6657.325243	41123.13957	121597.3126	155434.1566	199622.8691	44536.28793	37874.81871	62273.34861	42881.5055505767	35417.5809224626	31721.0953996916	48883.0934212383	110991.12736383	54741.9327541464	53343.8679068548	33066.3113219334	29530.3124919967	52577.4270802883	33569.3381610771	79937.1103925344	54042.9003305006	31298.311906965	1	2	0	2	0	0.638474342036841	1.52036938343267	1.02787266953886	0.5952804015908	0.558169728906155	0.576540898432186	0.852693853258463	0.125281475780248	26.0798302398564	7.78630179471327	54.9394539673938	1.82925255308788	7.98870162182625
"tr|E1WIJ6|E1WIJ6_SALTS"	"50S ribosomal protein L36 2 OS=Salmonella typhimurium (strain SL1344) GN=rpmJ"	1	45.13	238040.4482	83571.26053	301556.233	113725.3062	344701.3114	63407.86669	819079.0507	725770.5191	230498.4022	265609.1397	238040.4482	226099.321713474	491120.470050732	541882.986883136	409746.594831537	57877.1887073644	288469.222560503	193942.742512961	171135.320894568	207090.651868929	232069.884956737	516501.728466934	233811.891769451	241205.982536732	189112.986381748	2	2	0	2	2	2.22563013104101	1.00750638891832	1.03936787223253	0.814896712759621	0.245760440292657	0.75249917524631	0.941249084352255	0.220291820290985	3.6384089711611	6.94954496838368	106.414280847538	27.7108860818297	13.4439515964574
"sp|Q8R1I1|QCR9_MOUSE"	"Cytochrome b-c1 complex subunit 9 OS=Mus musculus GN=Uqcr10 PE=1 SV=1"	1	149.05	58673.29386	19404.04683	46811.57045	15854.5415	107810.792	140192.7825	909215.8843	1774400.876	118044.9568	99445.64669	58673.29386	52497.016306037	76238.2533251003	75544.3673070772	128154.73410494	127964.628865879	320214.268768724	474161.133791416	87643.3908831382	77535.9756890146	55585.1550830185	75891.3103160888	128059.68148541	397187.70128007	82589.6832860764	0	0	6	6	4	1.36531615685415	2.30384679675981	7.14557152331149	1.48582266547112	0.457896454863131	0.0699227896549466	0.0304581123736623	0.0595464431261991	7.85693182716642	0.646518694526528	0.104970356102593	27.4069090883549	8.65364963233566
"sp|P19536|COX5B_MOUSE"	"Cytochrome c oxidase subunit 5B, mitochondrial OS=Mus musculus GN=Cox5b PE=1 SV=1"	1	44.51	23707.23402	8859.61222	21455.16028	4705.169335	13552.36666	57043.5282	72791.89671	54114.18762	12030.9593	14427.45036	23707.23402	23969.3921197625	34942.3001371933	22419.3831455319	16109.7039877506	52067.9722960296	25636.3800718534	14460.5680165932	8932.47875396763	11248.8226242277	23838.3130698813	28680.8416413626	34088.8381418901	20048.4740442233	10090.6506890977	0	0	0	4	0	1.20314057279496	1.43000211642325	0.841018992638106	0.423295501637101	0.75591035685266	0.815056548201562	0.536308523540496	0.0213658796816139	0.777629564397595	30.8744061132068	74.5884481444506	39.4169275532362	16.2318814582536
"sp|P09568|LY6C2_MOUSE"	"Lymphocyte antigen 6C2 OS=Mus musculus GN=Ly6c2 PE=1 SV=1"	1	177.63	684056.3027	271075.9672	473005.4588	167774.9622	1391246.183	1650561.95	2867306.177	3831444.004	568847.7419	504773.6767	684056.3027	733387.194689282	770346.084215803	799420.996776715	1653774.92688188	1506593.58909501	1009828.76196777	1023850.84315917	422345.404224267	393562.924348717	708721.748694641	784883.540496259	1580184.25798845	1016839.80256347	407954.164286492	4	4	5	6	2	1.1074636018182	2.22962574649206	1.43475179707175	0.575619649090609	0.687708609031479	0.0724221995897072	0.0626273377259293	0.0215955777962591	4.92184814588379	2.61937813363089	6.58612573103881	0.975090537544646	4.98886602492783
"tr|E1WE35|E1WE35_SALTS"	"Sec-independent protein translocase protein tatA/E homolog 2 OS=Salmonella typhimurium (strain SL1344) GN=tatA"	1	53.13	184295.9416	57739.85939	125575.8945	43954.0993	53429.43737	55602.0514	576370.9752	641449.1151	171983.8932	166672.6472	184295.9416	156213.307794058	204515.395753339	209434.288728624	63511.5948274352	50752.2266460653	202990.525737765	171410.104559324	127690.771261577	129951.654511413	170254.624697029	206974.842240981	57131.9107367502	187200.315148545	128821.212886495	2	2	2	2	2	1.21567823845782	0.335567452798521	1.09953145461787	0.756638553083266	0.612430997342938	0.0682351156093795	0.569103042361047	0.118650397742787	11.6633664624949	1.6804856769524	15.7919377250917	11.9287886616449	1.24101135333892
"sp|Q78XF5|OSTC_MOUSE"	"Oligosaccharyltransferase complex subunit OSTC OS=Mus musculus GN=Ostc PE=2 SV=1"	1	39.87	37538.19693	20780.61944	31985.54219	11970.55526	14644.03792	149055.1431	110930.1144	170643.0749	80483.27927	140347.507	37538.19693	56221.2886388519	52092.2892520027	57037.7909339797	17407.3740768017	136053.980292045	39068.175205028	45599.7936895955	59755.4329793899	109426.417877175	46879.742784426	54565.0400929912	76730.6771844235	42333.9844473117	84590.9254282823	0	0	2	2	4	1.16393642226037	1.63675550732574	0.903033633140488	1.80442383861339	0.728526274715634	0.976718102734085	0.753544804823294	0.258210321791515	28.1804891754828	6.40886136935982	109.338041703872	10.9097968992482	41.5206360157577
"tr|E1W9M6|E1W9M6_SALTS"	"Succinate dehydrogenase hydrophobic membrane anchor protein OS=Salmonella typhimurium (strain SL1344) GN=sdhD"	1	51.17	96215.66644	28919.23936	56329.56023	18118.92131	1097.450944	18189.77393	179833.1913	312202.1157	70259.73755	63246.47201	96215.66644	78240.0595886475	91739.4405106149	86333.7767699349	1304.54040186937	16603.1918947517	63334.9624075365	83427.6578391358	52164.8853823914	49312.132601139	87227.8630143238	89036.6086402749	8953.86614831055	73381.3101233361	50738.5089917652	2	1	0	2	2	1.02073586997831	0.102649151760605	0.841259978033465	0.581677771739443	0.94168446694969	0.140556680810765	0.442354123189902	0.0445303159092346	14.5718043080426	4.29304478935428	120.816863178907	19.361443899162	3.97568016237878
"sp|Q99N07|M4A6D_MOUSE"	"Membrane-spanning 4-domains subfamily A member 6D OS=Mus musculus GN=Ms4a6d PE=2 SV=1"	1	74.77	352986.9992	198212.2851	319940.6845	137048.9272	719468.5635	516040.5441	1683169.196	2418565.926	740626.5546	784970.4348	352986.9992	536256.877450113	521061.752883725	653016.329449684	855232.586105162	471029.503287752	592790.780075443	646296.999247787	549883.911882965	612027.278971562	444621.938325056	587039.041166705	663131.044696457	619543.889661615	580955.595427264	2	2	3	2	4	1.32031056177334	1.49144922356857	1.39341727489991	1.30662827303527	0.670026989224029	0.48326472880387	0.257816528709982	0.328668967598808	29.1464191321898	15.8943391078299	40.968162686053	6.10684909394924	7.56374439285575
"sp|P04943|KV6A9_MOUSE"	"Ig kappa chain V-VI region NQ6-8.3.1 OS=Mus musculus PE=4 SV=1"	1	50.59	1998.40925	183.6535442	3885.028018	537.1982789	1458.699842	7126.91762	19295.36752	228984.8231	39856.92367	4014.251239	1998.40925	496.868678425514	6327.23378780377	2559.66431435127	1733.95711989972	6505.28045693789	6795.58299379854	61190.0641003306	29592.0811469111	3129.8392321481	1247.63896421276	4443.44905107752	4119.61878841881	33992.8235470646	16360.9601895296	0	0	0	1	1	3.56148627810873	3.30193181407911	27.2457213361508	13.1135373764582	0.581519419433513	0.344037987329546	0.145511581123566	0.219185917393758	85.1007022738339	59.9550910260501	81.8967788072513	113.149489910125	114.367558423023
"sp|P62858|RS28_MOUSE"	"40S ribosomal protein S28 OS=Mus musculus GN=Rps28 PE=2 SV=1"	1	59.01	111216.4309	38881.98872	51404.54248	10498.98932	59596.78868	102369.8437	117194.849	141674.8017	69848.97007	71848.49168	111216.4309	105193.953288608	83718.4587908035	50026.0134008392	70842.727941315	93440.7522450633	41274.5350405841	37858.7981511716	51859.9078908691	56018.9720678144	108205.192094304	66872.2360958213	82141.7400931892	39566.6665958778	53939.4399793418	6	4	6	8	8	0.618013191432996	0.759129377281638	0.365663290550737	0.498492160453187	0.562280503588785	0.401798544495943	0.0304581123736623	0.0143409682226923	3.93561036779809	35.6263794975594	19.4532234263245	6.10435734180418	5.45223028647377
"tr|E1WF26|E1WF26_SALTS"	"Entericidin B OS=Salmonella typhimurium (strain SL1344) GN=ecnB"	1	125.25	446608.2522	129443.7409	261298.2382	102300.7464	93178.70063	91316.45068	826659.7539	1184136.108	423614.1342	434978.5987	446608.2522	350205.822335759	425555.500184976	487446.777431549	110761.560897182	83351.4786727024	291139.049797199	316428.675800899	314515.589261605	339144.96186223	398407.03726788	456501.138808263	97056.5197849424	303783.862799049	326830.275561918	4	4	4	4	6	1.14581595229535	0.243611459402219	0.762496227180825	0.820342626985689	0.703614236971072	0.0665588460918518	0.222494346141146	0.316878548146857	17.1098413189001	9.58677604870769	19.9696579444193	5.88657536846089	5.32863620187241
"sp|P61804|DAD1_MOUSE"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Mus musculus GN=Dad1 PE=2 SV=3"	1	47.29	24115.16743	5304.834783	18702.01883	6570.50323	52561.68334	66742.72629	156356.4068	218659.557	55374.56572	50061.74969	24115.16743	14352.057616838	30458.4792936024	31307.4023237731	62480.0952445072	60921.1690280618	55066.7375431016	58430.9131401988	41113.2744671561	39032.2425979426	19233.612523419	30882.9408086878	61700.6321362845	56748.8253416502	40072.7585325494	0	0	2	1	1	1.60567552097061	3.20795857050553	2.95050268235114	2.08347539931754	0.562280503588785	0.0724221995897072	0.0617294349169946	0.0928415785919156	35.8932111476714	1.94372432035444	1.78657375273438	4.19186011955006	3.67209995136943
"tr|E1WCX9|E1WCX9_SALTS"	"Putative arsenate reductase (Arsenical pump modifier) OS=Salmonella typhimurium (strain SL1344) GN=SL1344_2458"	1	111.95	141955.2304	48372.32286	81847.93695	29081.5531	36508.68612	60054.78209	455033.0921	543280.7216	135629.3414	142957.7154	141955.2304	130869.743007227	133299.175638551	138568.972760686	43397.8906511448	54816.5730412555	160256.866788632	145177.229342663	100699.053189393	111461.55025131	136412.486703614	135934.074199618	49107.2318462001	152717.048065647	106080.301720352	7	6	4	7	7	0.996492898006949	0.359990738625683	1.11952396555499	0.77764363280639	0.999186132912822	0.0682351156093795	0.3833280587441	0.111284647541273	5.74626524125947	2.74126211730208	16.4420339870724	6.98213724724117	7.17403187167018
"tr|E1WFK2|E1WFK2_SALTS"	"50S ribosomal protein L35 OS=Salmonella typhimurium (strain SL1344) GN=rpl35"	1	62.67	108777.0053	48073.50175	104796.5362	41592.55946	42984.58963	36915.04201	298891.5955	610004.1363	182951.0761	186440.1683	108777.0053	130061.292232928	170673.720142381	198181.927183936	51095.7998958269	33695.1700803712	105265.817884204	163007.275750162	135833.441002395	145364.033901126	119419.148766464	184427.823663158	42395.484988099	134136.546817183	140598.737451761	3	4	2	3	4	1.54437395985652	0.355014128186491	1.12324152535621	1.1773550465237	0.454963680015008	0.0766471543123637	0.743595620851349	0.29300243919123	12.602889719492	10.5468032702555	29.0222021115679	30.4386667030149	4.79317737097996
"tr|E1W9N8|E1W9N8_SALTS"	"TolQ protein OS=Salmonella typhimurium (strain SL1344) GN=tolQ"	1	105.95	16124.71332	7131.008681	15421.18126	4313.335319	708.5438873	4520.180878	497820.8579	121622.9381	11713.06022	12325.24694	16124.71332	19292.7115814917	25115.2420687943	20552.3564120177	842.246418879959	4125.91331839721	175326.173621566	32500.4743880318	8696.45212407072	9609.77256329753	17708.7124507459	22833.799240406	2484.07986863858	103913.324004799	9153.11234368412	2	5	0	2	0	1.28941046978513	0.140274448272153	5.86792090581505	0.51687057255812	0.612430997342938	0.104335480992388	0.226698246157383	0.0301544842011638	12.6497793654876	14.1301382030906	93.4713557772596	97.189673627492	7.05568829185386
"tr|E1WAU0|E1WAU0_SALTS"	"Putative exported protein OS=Salmonella typhimurium (strain SL1344) GN=ytfJ"	1	51.34	76396.72709	32101.74901	51101.39229	18447.63949	20438.12958	22238.9564	259008.8345	330056.3999	62036.92736	53368.37594	76396.72709	86850.2357263316	83224.7423707262	87900.0665885609	24294.8132866625	20299.1890976304	91219.6167887131	88198.7373363407	46059.7963792158	41610.3593990921	81623.4814081658	85562.4044796435	22297.0011921464	89709.1770625269	43835.0778891539	4	4	2	1	3	1.04825722945804	0.273168955887194	1.09906090153063	0.537040042067706	0.855345775488707	0.0665588460918518	0.45052710537967	0.0266144942414369	9.05590733992231	3.86379213952921	12.6713585149414	2.38112132544786	7.17741866243192
"sp|Q9CR67|TMM33_MOUSE"	"Transmembrane protein 33 OS=Mus musculus GN=Tmem33 PE=2 SV=1"	1	78.61	10483.90371	5568.928413	5946.510037	297.2542547	5146.109466	34465.3991	760.1764526	17662.58331	7190.743588	7170.712687	10483.90371	15066.5543257923	9684.60434552795	1416.36922144032	6117.18250145259	31459.194445662	267.724476780252	4719.85256614297	5338.82317472713	5590.87524771508	12775.2290178962	5550.48678348413	18788.1884735573	2493.78852146161	5464.84921122111	0	0	1	0	0	0.434472585634961	1.47067332000373	0.195204995383503	0.427769177645714	0.645297088425491	0.940646558692874	0.234229076819734	0.0430632042387804	25.364894215956	105.333556366334	95.3764569685953	126.238850472147	3.26134762613296
"sp|P02802|MT1_MOUSE"	"Metallothionein-1 OS=Mus musculus GN=Mt1 PE=1 SV=1"	1	57.29	0	1.846464738	494.8185836	0	0	0	335898.8097	133100.7986	117691.1123	134411.9102	100	100	805.871372479539	100	100	100	118299.287975132	35567.625346866	87380.6762982373	104798.540192199	100	452.935686239769	100	76933.4566609991	96089.6082452183	0	0	0	2	2	4.52935686239769	1	769.334566609991	960.896082452183	0.671161510386476	0.999999999999996	0.0304581123736623	0.00116374386377625	0	110.198080939358	0	76.0398949979079	12.8175043047048
"sp|Q8CF94|RHD_MOUSE"	"Blood group Rh(D) polypeptide OS=Mus musculus GN=Rhd PE=2 SV=1"	1	95.15	63436.97732	24036.57163	938.362825	11563.15337	62897.40895	104580.0976	152720.2046	185615.0154	132452.4816	119073.8385	63436.97732	65030.1611749582	1528.23633293009	55096.5857581784	74766.1766539747	95458.2192998517	53786.113382576	49600.6439926798	98340.3690678505	92839.7225462665	64233.5692474791	28312.4110455542	85112.1979769132	51693.3786876279	95590.0458070585	2	2	5	4	2	0.440772813612025	1.32504232559447	0.80477201085407	1.48816338445664	0.671161510386476	0.402391179385419	0.142285340623446	0.0320678284595707	1.75383544884059	133.787769168149	17.1908187302009	5.72524733956438	4.06898482314045
"tr|E1WD76|E1WD76_SALTS"	"Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_3613"	1	50.84	44779.38946	10543.91607	21502.73629	6531.77013	1463.919594	1162.040556	198206.2288	208802.2064	74285.30455	57224.0145	44779.38946	28526.2212932041	35019.7833719515	31122.845265889	1740.16184131253	1060.68290980415	69805.7125007911	55796.8000714474	55153.6987266584	44616.5311884485	36652.8053766021	33071.3143189203	1400.42237555834	62801.2562861193	49885.1149575535	1	2	0	1	2	0.90228603183624	0.0382077814008834	1.71340926406167	1.36101764776233	0.884754968244089	0.0665588460918518	0.167758493421568	0.328668967598808	31.3556501567088	8.33214953021875	34.3085178106647	15.7732465266413	14.936123986297
"tr|E1WG88|E1WG88_SALTS"	"Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_1780"	1	165.42	192224.7416	65001.16381	128826.5268	47794.08806	58842.14488	58387.0782	652183.7894	951424.3391	175571.1025	139029.5865	192224.7416	175858.530250978	209809.440075541	227731.22411086	69945.6825366867	53294.3326980906	229690.834522012	254242.685205034	130354.122542159	108398.859052336	184041.635925489	218770.3320932	61620.0076173887	241966.759863523	119376.490797247	12	8	2	13	4	1.18870021445458	0.334815582938722	1.31473923629697	0.64863850072262	0.616292815169421	0.0682351156093795	0.124295675199773	0.0636654290285806	6.28806572438361	5.79265703035845	19.107888560952	7.17486158778013	13.0048350330203
